Ê±¼ä,Q1,Q2,Q3,QT1,QT2,,0.05,,,,,
5.385,-0.00045,-0.00036,-0.00006,-0.00046,-0.00019,,,-0.229183118,-0.183346494,-0.030557749,-0.234276076,-0.096766205
5.39,-0.00045,-0.00038,-0.00007,-0.00046,-0.00021,,,-0.229183118,-0.193532411,-0.035650707,-0.234276076,-0.106952122
5.395,-0.00046,-0.00039,-0.00008,-0.00046,-0.00023,,,-0.234276076,-0.198625369,-0.040743665,-0.234276076,-0.117138038
5.4,-0.00046,-0.0004,-0.0001,-0.00047,-0.00026,,,-0.234276076,-0.203718327,-0.050929582,-0.239369034,-0.132416913
5.405,-0.00046,-0.00041,-0.00012,-0.00047,-0.00029,,,-0.234276076,-0.208811285,-0.061115498,-0.239369034,-0.147695787
5.41,-0.00047,-0.00042,-0.00013,-0.00047,-0.00031,,,-0.239369034,-0.213904244,-0.066208456,-0.239369034,-0.157881704
5.415,-0.00047,-0.00042,-0.00015,-0.00047,-0.00033,,,-0.239369034,-0.213904244,-0.076394373,-0.239369034,-0.16806762
5.42,-0.00047,-0.00043,-0.00017,-0.00048,-0.00035,,,-0.239369034,-0.218997202,-0.086580289,-0.244461993,-0.178253536
5.425,-0.00047,-0.00044,-0.00019,-0.00048,-0.00037,,,-0.239369034,-0.22409016,-0.096766205,-0.244461993,-0.188439453
5.43,-0.00048,-0.00044,-0.00022,-0.00048,-0.00038,,,-0.244461993,-0.22409016,-0.11204508,-0.244461993,-0.193532411
5.435,-0.00048,-0.00045,-0.00024,-0.00048,-0.0004,,,-0.244461993,-0.229183118,-0.122230996,-0.244461993,-0.203718327
5.44,-0.00048,-0.00045,-0.00027,-0.00049,-0.00041,,,-0.244461993,-0.229183118,-0.137509871,-0.249554951,-0.208811285
5.445,-0.00048,-0.00046,-0.00029,-0.00049,-0.00042,,,-0.244461993,-0.234276076,-0.147695787,-0.249554951,-0.213904244
5.45,-0.00049,-0.00046,-0.00032,-0.00049,-0.00042,,,-0.249554951,-0.234276076,-0.162974662,-0.249554951,-0.213904244
5.455,-0.00049,-0.00046,-0.00034,-0.00049,-0.00043,,,-0.249554951,-0.234276076,-0.173160578,-0.249554951,-0.218997202
5.46,-0.00049,-0.00047,-0.00036,-0.00049,-0.00044,,,-0.249554951,-0.239369034,-0.183346494,-0.249554951,-0.22409016
5.465,-0.00049,-0.00047,-0.00038,-0.0005,-0.00044,,,-0.249554951,-0.239369034,-0.193532411,-0.254647909,-0.22409016
5.47,-0.00049,-0.00047,-0.00039,-0.0005,-0.00045,,,-0.249554951,-0.239369034,-0.198625369,-0.254647909,-0.229183118
5.475,-0.0005,-0.00048,-0.00039,-0.0005,-0.00046,,,-0.254647909,-0.244461993,-0.198625369,-0.254647909,-0.234276076
5.48,-0.0005,-0.00048,-0.0004,-0.0005,-0.00046,,,-0.254647909,-0.244461993,-0.203718327,-0.254647909,-0.234276076
5.485,-0.0005,-0.00048,-0.0004,-0.0005,-0.00046,,,-0.254647909,-0.244461993,-0.203718327,-0.254647909,-0.234276076
5.49,-0.0005,-0.00049,-0.0004,-0.00051,-0.00047,,,-0.254647909,-0.249554951,-0.203718327,-0.259740867,-0.239369034
5.495,-0.0005,-0.00049,-0.00039,-0.00051,-0.00047,,,-0.254647909,-0.249554951,-0.198625369,-0.259740867,-0.239369034
5.5,-0.00051,-0.00049,-0.00039,-0.00051,-0.00048,,,-0.259740867,-0.249554951,-0.198625369,-0.259740867,-0.244461993
5.505,-0.00051,-0.00049,-0.00038,-0.00051,-0.00048,,,-0.259740867,-0.249554951,-0.193532411,-0.259740867,-0.244461993
5.51,-0.00051,-0.0005,-0.00037,-0.00051,-0.00048,,,-0.259740867,-0.254647909,-0.188439453,-0.259740867,-0.244461993
5.515,-0.00051,-0.0005,-0.00037,-0.00051,-0.00048,,,-0.259740867,-0.254647909,-0.188439453,-0.259740867,-0.244461993
5.52,-0.00051,-0.0005,-0.00036,-0.00052,-0.00047,,,-0.259740867,-0.254647909,-0.183346494,-0.264833825,-0.239369034
5.525,-0.00051,-0.0005,-0.00035,-0.00052,-0.00047,,,-0.259740867,-0.254647909,-0.178253536,-0.264833825,-0.239369034
5.53,-0.00052,-0.0005,-0.00033,-0.00052,-0.00046,,,-0.264833825,-0.254647909,-0.16806762,-0.264833825,-0.234276076
5.535,-0.00052,-0.00051,-0.00032,-0.00052,-0.00045,,,-0.264833825,-0.259740867,-0.162974662,-0.264833825,-0.229183118
5.54,-0.00052,-0.00051,-0.0003,-0.00052,-0.00044,,,-0.264833825,-0.259740867,-0.152788745,-0.264833825,-0.22409016
5.545,-0.00052,-0.00051,-0.00028,-0.00052,-0.00043,,,-0.264833825,-0.259740867,-0.142602829,-0.264833825,-0.218997202
5.55,-0.00052,-0.00051,-0.00026,-0.00052,-0.00042,,,-0.264833825,-0.259740867,-0.132416913,-0.264833825,-0.213904244
5.555,-0.00052,-0.00051,-0.00024,-0.00053,-0.00041,,,-0.264833825,-0.259740867,-0.122230996,-0.269926783,-0.208811285
5.56,-0.00053,-0.0005,-0.00022,-0.00053,-0.0004,,,-0.269926783,-0.254647909,-0.11204508,-0.269926783,-0.203718327
5.565,-0.00053,-0.00049,-0.0002,-0.00053,-0.00038,,,-0.269926783,-0.249554951,-0.101859164,-0.269926783,-0.193532411
5.57,-0.00053,-0.00049,-0.00017,-0.00053,-0.00037,,,-0.269926783,-0.249554951,-0.086580289,-0.269926783,-0.188439453
5.575,-0.00053,-0.00048,-0.00016,-0.00053,-0.00035,,,-0.269926783,-0.244461993,-0.081487331,-0.269926783,-0.178253536
5.58,-0.00053,-0.00047,-0.00014,-0.00053,-0.00034,,,-0.269926783,-0.239369034,-0.071301415,-0.269926783,-0.173160578
5.585,-0.00053,-0.00046,-0.00012,-0.00053,-0.00032,,,-0.269926783,-0.234276076,-0.061115498,-0.269926783,-0.162974662
5.59,-0.00053,-0.00045,-0.00011,-0.00054,-0.0003,,,-0.269926783,-0.229183118,-0.05602254,-0.275019742,-0.152788745
5.595,-0.00054,-0.00043,-0.0001,-0.00054,-0.00028,,,-0.275019742,-0.218997202,-0.050929582,-0.275019742,-0.142602829
5.6,-0.00054,-0.00042,-0.00009,-0.00054,-0.00025,,,-0.275019742,-0.213904244,-0.045836624,-0.275019742,-0.127323954
5.605,-0.00054,-0.00041,-0.00009,-0.00054,-0.00023,,,-0.275019742,-0.208811285,-0.045836624,-0.275019742,-0.117138038
5.61,-0.00054,-0.00039,-0.00008,-0.00054,-0.0002,,,-0.275019742,-0.198625369,-0.040743665,-0.275019742,-0.101859164
5.615,-0.00054,-0.00038,-0.00007,-0.00054,-0.00018,,,-0.275019742,-0.193532411,-0.035650707,-0.275019742,-0.091673247
5.62,-0.00054,-0.00036,-0.00007,-0.00054,-0.00017,,,-0.275019742,-0.183346494,-0.035650707,-0.275019742,-0.086580289
5.625,-0.00054,-0.00034,-0.00007,-0.00054,-0.00015,,,-0.275019742,-0.173160578,-0.035650707,-0.275019742,-0.076394373
5.63,-0.00054,-0.00032,-0.00006,-0.00054,-0.00014,,,-0.275019742,-0.162974662,-0.030557749,-0.275019742,-0.071301415
5.635,-0.00054,-0.0003,-0.00006,-0.00055,-0.00013,,,-0.275019742,-0.152788745,-0.030557749,-0.2801127,-0.066208456
5.64,-0.00053,-0.00027,-0.00006,-0.00055,-0.00012,,,-0.269926783,-0.137509871,-0.030557749,-0.2801127,-0.061115498
5.645,-0.00052,-0.00025,-0.00005,-0.00055,-0.00011,,,-0.264833825,-0.127323954,-0.025464791,-0.2801127,-0.05602254
5.65,-0.00052,-0.00022,-0.00005,-0.00055,-0.0001,,,-0.264833825,-0.11204508,-0.025464791,-0.2801127,-0.050929582
5.655,-0.00051,-0.0002,-0.00005,-0.00055,-0.0001,,,-0.259740867,-0.101859164,-0.025464791,-0.2801127,-0.050929582
5.66,-0.0005,-0.00018,-0.00005,-0.00055,-0.00009,,,-0.254647909,-0.091673247,-0.025464791,-0.2801127,-0.045836624
5.665,-0.00049,-0.00017,-0.00005,-0.00054,-0.00009,,,-0.249554951,-0.086580289,-0.025464791,-0.275019742,-0.045836624
5.67,-0.00047,-0.00016,-0.00004,-0.00054,-0.00008,,,-0.239369034,-0.081487331,-0.020371833,-0.275019742,-0.040743665
5.675,-0.00046,-0.00015,-0.00004,-0.00053,-0.00008,,,-0.234276076,-0.076394373,-0.020371833,-0.269926783,-0.040743665
5.68,-0.00045,-0.00014,-0.00004,-0.00052,-0.00008,,,-0.229183118,-0.071301415,-0.020371833,-0.264833825,-0.040743665
5.685,-0.00044,-0.00013,-0.00004,-0.00051,-0.00007,,,-0.22409016,-0.066208456,-0.020371833,-0.259740867,-0.035650707
5.69,-0.00042,-0.00012,-0.00004,-0.0005,-0.00007,,,-0.213904244,-0.061115498,-0.020371833,-0.254647909,-0.035650707
5.695,-0.0004,-0.00011,-0.00004,-0.00049,-0.00007,,,-0.203718327,-0.05602254,-0.020371833,-0.249554951,-0.035650707
5.7,-0.00039,-0.00011,-0.00004,-0.00048,-0.00007,,,-0.198625369,-0.05602254,-0.020371833,-0.244461993,-0.035650707
5.705,-0.00037,-0.0001,-0.00004,-0.00047,-0.00006,,,-0.188439453,-0.050929582,-0.020371833,-0.239369034,-0.030557749
5.71,-0.00035,-0.0001,-0.00004,-0.00046,-0.00006,,,-0.178253536,-0.050929582,-0.020371833,-0.234276076,-0.030557749
5.715,-0.00032,-0.00009,-0.00003,-0.00044,-0.00006,,,-0.162974662,-0.045836624,-0.015278875,-0.22409016,-0.030557749
5.72,-0.0003,-0.00009,-0.00003,-0.00043,-0.00006,,,-0.152788745,-0.045836624,-0.015278875,-0.218997202,-0.030557749
5.725,-0.00027,-0.00009,-0.00003,-0.00041,-0.00006,,,-0.137509871,-0.045836624,-0.015278875,-0.208811285,-0.030557749
5.73,-0.00025,-0.00008,-0.00003,-0.00039,-0.00006,,,-0.127323954,-0.040743665,-0.015278875,-0.198625369,-0.030557749
5.735,-0.00023,-0.00008,-0.00003,-0.00037,-0.00005,,,-0.117138038,-0.040743665,-0.015278875,-0.188439453,-0.025464791
5.74,-0.00021,-0.00008,-0.00003,-0.00035,-0.00005,,,-0.106952122,-0.040743665,-0.015278875,-0.178253536,-0.025464791
5.745,-0.0002,-0.00008,-0.00003,-0.00033,-0.00005,,,-0.101859164,-0.040743665,-0.015278875,-0.16806762,-0.025464791
5.75,-0.00018,-0.00008,-0.00003,-0.00031,-0.00005,,,-0.091673247,-0.040743665,-0.015278875,-0.157881704,-0.025464791
5.755,-0.00017,-0.00007,-0.00003,-0.00028,-0.00005,,,-0.086580289,-0.035650707,-0.015278875,-0.142602829,-0.025464791
5.76,-0.00016,-0.00007,-0.00003,-0.00026,-0.00005,,,-0.081487331,-0.035650707,-0.015278875,-0.132416913,-0.025464791
5.765,-0.00015,-0.00007,-0.00003,-0.00023,-0.00005,,,-0.076394373,-0.035650707,-0.015278875,-0.117138038,-0.025464791
5.77,-0.00014,-0.00007,-0.00003,-0.00021,-0.00005,,,-0.071301415,-0.035650707,-0.015278875,-0.106952122,-0.025464791
5.775,-0.00014,-0.00007,-0.00003,-0.00018,-0.00005,,,-0.071301415,-0.035650707,-0.015278875,-0.091673247,-0.025464791
5.78,-0.00013,-0.00007,-0.00003,-0.00016,-0.00004,,,-0.066208456,-0.035650707,-0.015278875,-0.081487331,-0.020371833
5.785,-0.00013,-0.00006,-0.00003,-0.00014,-0.00004,,,-0.066208456,-0.030557749,-0.015278875,-0.071301415,-0.020371833
5.79,-0.00012,-0.00006,-0.00002,-0.00012,-0.00004,,,-0.061115498,-0.030557749,-0.010185916,-0.061115498,-0.020371833
5.795,-0.00011,-0.00006,-0.00002,-0.0001,-0.00004,,,-0.05602254,-0.030557749,-0.010185916,-0.050929582,-0.020371833
5.8,-0.0001,-0.00006,-0.00002,-0.00008,-0.00004,,,-0.050929582,-0.030557749,-0.010185916,-0.040743665,-0.020371833
5.805,-0.00009,-0.00006,-0.00002,-0.00006,-0.00004,,,-0.045836624,-0.030557749,-0.010185916,-0.030557749,-0.020371833
5.81,-0.00008,-0.00006,-0.00002,-0.00004,-0.00004,,,-0.040743665,-0.030557749,-0.010185916,-0.020371833,-0.020371833
5.815,-0.00006,-0.00006,-0.00002,-0.00002,-0.00004,,,-0.030557749,-0.030557749,-0.010185916,-0.010185916,-0.020371833
5.82,-0.00005,-0.00006,-0.00002,0,-0.00004,,,-0.025464791,-0.030557749,-0.010185916,0,-0.020371833
5.825,-0.00003,-0.00005,-0.00002,0.00003,-0.00004,,,-0.015278875,-0.025464791,-0.010185916,0.015278875,-0.020371833
5.83,-0.00002,-0.00005,-0.00002,0.00005,-0.00004,,,-0.010185916,-0.025464791,-0.010185916,0.025464791,-0.020371833
5.835,0,-0.00005,-0.00002,0.00007,-0.00004,,,0,-0.025464791,-0.010185916,0.035650707,-0.020371833
5.84,0.00001,-0.00005,-0.00002,0.0001,-0.00004,,,0.005092958,-0.025464791,-0.010185916,0.050929582,-0.020371833
5.845,0.00003,-0.00005,-0.00002,0.00012,-0.00003,,,0.015278875,-0.025464791,-0.010185916,0.061115498,-0.015278875
5.85,0.00005,-0.00005,-0.00002,0.00015,-0.00003,,,0.025464791,-0.025464791,-0.010185916,0.076394373,-0.015278875
5.855,0.00006,-0.00005,-0.00002,0.00018,-0.00003,,,0.030557749,-0.025464791,-0.010185916,0.091673247,-0.015278875
5.86,0.00008,-0.00005,-0.00002,0.00021,-0.00003,,,0.040743665,-0.025464791,-0.010185916,0.106952122,-0.015278875
5.865,0.00011,-0.00005,-0.00002,0.00023,-0.00003,,,0.05602254,-0.025464791,-0.010185916,0.117138038,-0.015278875
5.87,0.00013,-0.00004,-0.00002,0.00025,-0.00003,,,0.066208456,-0.020371833,-0.010185916,0.127323954,-0.015278875
5.875,0.00015,-0.00004,-0.00002,0.00027,-0.00003,,,0.076394373,-0.020371833,-0.010185916,0.137509871,-0.015278875
5.88,0.00018,-0.00003,-0.00002,0.00028,-0.00003,,,0.091673247,-0.015278875,-0.010185916,0.142602829,-0.015278875
5.885,0.0002,-0.00002,-0.00002,0.0003,-0.00003,,,0.101859164,-0.010185916,-0.010185916,0.152788745,-0.015278875
5.89,0.00023,-0.00001,-0.00002,0.00031,-0.00003,,,0.117138038,-0.005092958,-0.010185916,0.157881704,-0.015278875
5.895,0.00025,0,-0.00002,0.00032,-0.00003,,,0.127323954,0,-0.010185916,0.162974662,-0.015278875
5.9,0.00027,0.00001,-0.00002,0.00033,-0.00003,,,0.137509871,0.005092958,-0.010185916,0.16806762,-0.015278875
5.905,0.00029,0.00002,-0.00002,0.00034,-0.00003,,,0.147695787,0.010185916,-0.010185916,0.173160578,-0.015278875
5.91,0.00031,0.00003,-0.00002,0.00035,-0.00003,,,0.157881704,0.015278875,-0.010185916,0.178253536,-0.015278875
5.915,0.00032,0.00005,-0.00002,0.00036,-0.00002,,,0.162974662,0.025464791,-0.010185916,0.183346494,-0.010185916
5.92,0.00033,0.00006,-0.00002,0.00037,-0.00002,,,0.16806762,0.030557749,-0.010185916,0.188439453,-0.010185916
5.925,0.00034,0.00007,-0.00002,0.00037,-0.00001,,,0.173160578,0.035650707,-0.010185916,0.188439453,-0.005092958
5.93,0.00035,0.00009,-0.00002,0.00038,0,,,0.178253536,0.045836624,-0.010185916,0.193532411,0
5.935,0.00036,0.00011,-0.00002,0.00038,0.00001,,,0.183346494,0.05602254,-0.010185916,0.193532411,0.005092958
5.94,0.00037,0.00013,-0.00002,0.00039,0.00002,,,0.188439453,0.066208456,-0.010185916,0.198625369,0.010185916
5.945,0.00038,0.00015,-0.00002,0.00039,0.00003,,,0.193532411,0.076394373,-0.010185916,0.198625369,0.015278875
5.95,0.00038,0.00017,-0.00001,0.0004,0.00005,,,0.193532411,0.086580289,-0.005092958,0.203718327,0.025464791
5.955,0.00039,0.00019,-0.00001,0.0004,0.00006,,,0.198625369,0.096766205,-0.005092958,0.203718327,0.030557749
5.96,0.00039,0.00021,0,0.00041,0.00007,,,0.198625369,0.106952122,0,0.208811285,0.035650707
5.965,0.0004,0.00024,0,0.00041,0.00009,,,0.203718327,0.122230996,0,0.208811285,0.045836624
5.97,0.0004,0.00026,0.00001,0.00041,0.0001,,,0.203718327,0.132416913,0.005092958,0.208811285,0.050929582
5.975,0.00041,0.00029,0.00002,0.00042,0.00012,,,0.208811285,0.147695787,0.010185916,0.213904244,0.061115498
5.98,0.00041,0.0003,0.00003,0.00042,0.00014,,,0.208811285,0.152788745,0.015278875,0.213904244,0.071301415
5.985,0.00042,0.00032,0.00005,0.00043,0.00016,,,0.213904244,0.162974662,0.025464791,0.218997202,0.081487331
5.99,0.00042,0.00034,0.00006,0.00043,0.00018,,,0.213904244,0.173160578,0.030557749,0.218997202,0.091673247
5.995,0.00042,0.00035,0.00007,0.00043,0.0002,,,0.213904244,0.178253536,0.035650707,0.218997202,0.101859164
6,0.00043,0.00036,0.00008,0.00043,0.00022,,,0.218997202,0.183346494,0.040743665,0.218997202,0.11204508
